name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,solar_system_name,planet_radius,pl_orbsmax,pl_radj,pl_bmasse,pl_bmassj,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,st_teff,st_rad,st_met,st_logg,sy_vmag,sy_kmag,sy_gaiamag,releasedate
3693,Kepler-912 b,4126.0,8.25 Earths,15.326,2016,K2-162,9.457747,,0.13,,,,,,0.0,4885.0,0.73,-0.09,4.71,12.278,9.898,11.9662,2018-02-15
3694,Kepler-913 b,1947.0,4.9 Earths,15.739,2016,,,,,,,,,,,,,,,,,,
3695,Kepler-914 b,2212.0,2.48 Earths,13.548,2016,K2-162,9.45889,,0.128,,,,,631.0,0.0,4545.32,0.8,-0.013,4.49,12.278,9.898,11.9662,2018-08-02
3696,Kepler-915 b,2629.0,2.86 Earths,13.241,2016,,,,,,,,,,,,,,,,,,
3697,Kepler-916 b,2508.0,3.75 Earths,15.175,2016,K2-163,6.673117,,0.22,,,,,,0.0,4937.0,0.76,0.14,4.71,13.078,10.627,12.8062,2018-02-15
3698,Kepler-917 b,3350.0,4.31 Earths,15.853,2016,,,,,,,,,,,,,,,,,,
3699,Kepler-918 b,4061.0,3.68 Earths,14.955,2016,K2-164,17.355066,,0.29,,,,,,0.0,5791.0,2.2,-0.23,3.81,11.352,9.775,11.0942,2018-02-15
3700,Kepler-927 b,2867.0,3.61 Earths,14.601,2016,,,,,,,,,,,,,,,,,,
3701,Kepler-928 b,1735.0,3.15 Earths,15.323,2016,K2-164,17.355681,,0.161,,,,,,0.0,5894.0,1.06,,,11.352,9.775,11.0942,2015-12-05
3702,Kepler-929 b,2675.0,1.41 Earths,14.504,2016,,,,,,,,,,,,,,,,,,
3703,Kepler-92 b,1581.0,0.202 Jupiters,11.745,2013,K2-164,17.3678,,0.172,,,,,,0.0,,1.27,,,11.352,9.775,11.0942,2019-09-05
3704,Kepler-92 c,1581.0,6.1 Earths,11.745,2013,,,,,,,,,,,,,,,,,,
3705,Kepler-92 d,1581.0,4.93 Earths,11.745,2015,K2-165,2.354992,,0.11,,,,,,0.0,5185.0,0.8,-0.05,4.46,11.332,9.536,11.3272,2018-02-15
3706,Kepler-930 b,2952.0,5.18 Earths,13.763,2016,,,,,,,,,,,,,,,,,,
3707,Kepler-931 b,1598.0,2.33 Earths,14.488,2016,K2-165,4.382745,,0.14,,,,,,0.0,5185.0,0.8,-0.05,4.46,11.332,9.536,11.3272,2018-02-15
3708,Kepler-932 b,1559.0,2.45 Earths,14.136,2016,,,,,,,,,,,,,,,,,,
3709,Kepler-933 b,3008.0,6.62 Earths,15.438,2016,K2-165,14.101361,,0.24,,,,,,0.0,5185.0,0.8,-0.05,4.46,11.332,9.536,11.3272,2018-02-15
3710,Kepler-934 b,1967.0,5.02 Earths,15.034,2016,,,,,,,,,,,,,,,,,,
3711,Kepler-935 b,1572.0,2.39 Earths,14.9,2016,K2-166,8.527219,,0.16,,,,,,0.0,5922.0,1.2,0.05,4.24,12.081,10.637,11.9456,2018-02-15
3712,Kepler-936 b,2241.0,2.7 Earths,14.789,2016,,,,,,,,,,,,,,,,,,
3713,Kepler-937 b,4834.0,13.4 Earths,15.194,2016,K2-166,8.52695,,0.195,,,,,1140.0,0.0,6046.57,1.55,-0.051,4.11,12.081,10.637,11.9456,2018-08-02
3714,Kepler-937 c,4834.0,7.61 Earths,15.194,2016,,,,,,,,,,,,,,,,,,
3715,Kepler-938 b,2809.0,5.56 Earths,15.004,2016,K2-166,8.527219,,0.163,,,,,,0.0,5922.0,1.2,0.05,4.24,12.081,10.637,11.9456,2018-02-15
3716,Kepler-939 b,3357.0,3.71 Earths,15.52,2016,,,,,,,,,,,,,,,,,,
3717,Kepler-93 b,314.0,3.1783 Earths,9.862,2014,K2-167,9.975403,,0.19,,,,,,0.0,6063.0,1.18,,,8.24,6.887,8.103581,2015-12-05
3718,Kepler-93 c,314.0,3 Jupiters,9.862,2014,,,,,,,,,,,,,,,,,,
3719,Kepler-940 b,4296.0,11.1 Earths,15.497,2016,K2-167,9.977481,,0.25,,,,,,0.0,5908.0,1.83,-0.45,3.88,8.24,6.887,8.103581,2018-02-15
3720,Kepler-941 b,3605.0,9.69 Earths,15.572,2016,,,,,,,,,,,,,,,,,,
3721,Kepler-942 b,711.0,5.18 Earths,13.066,2016,K2-168,15.85412,,0.209,,,,,,0.0,5495.0,0.88,,,12.365,10.549,12.0976,2015-12-05
3722,Kepler-943 b,4042.0,29.5 Earths,15.639,2016,,,,,,,,,,,,,,,,,,
3723,Kepler-944 b,3376.0,7.41 Earths,15.711,2016,K2-168,15.853989,,0.191,,,,,,0.0,5554.0,0.87,-0.13,4.46,12.365,10.549,12.0976,2018-02-15
3724,Kepler-945 b,5033.0,7.41 Earths,15.86,2016,,,,,,,,,,,,,,,,,,
3725,Kepler-946 b,2995.0,4.38 Earths,14.923,2016,K2-168,15.8523,,0.195,,,,,,0.0,,0.9,,,12.365,10.549,12.0976,2019-09-05
3726,Kepler-947 b,3875.0,5.82 Earths,15.752,2016,,,,,,,,,,,,,,,,,,
3727,Kepler-948 b,2884.0,4.08 Earths,14.786,2016,K2-168,15.853989,,0.19,,,,,,0.0,5554.0,0.87,-0.13,4.46,12.365,10.549,12.0976,2018-02-15
3728,Kepler-949 b,1866.0,8.8 Earths,14.508,2016,,,,,,,,,,,,,,,,,,
3729,Kepler-94 b,629.0,10.84 Earths,12.857,2014,K2-169,6.38092,,0.12,,,,,,0.0,,0.98,,,12.23,10.371,12.0063,2019-09-05
3730,Kepler-94 c,629.0,9.836 Jupiters,12.857,2014,,,,,,,,,,,,,,,,,,
3731,Kepler-950 b,4857.0,0.188 Jupiters,15.681,2016,K2-169,6.37961,,0.126,,,,,,0.0,5347.0,0.83,,,12.23,10.371,12.0063,2015-12-05
3732,Kepler-951 b,1331.0,26.7 Earths,14.491,2016,,,,,,,,,,,,,,,,,,
3733,Kepler-952 b,3807.0,0.143 Jupiters,15.188,2016,K2-169,6.380803,,0.11,,,,,,0.0,5548.0,0.92,0.26,4.56,12.23,10.371,12.0063,2018-02-15
3734,Kepler-953 b,783.0,16.5 Earths,12.143,2016,,,,,,,,,,,,,,,,,,
3735,Kepler-953 c,783.0,1.81 Earths,12.143,2016,K2-17,17.96901,,0.182,,,,,,0.0,4035.85,0.72,-0.235,4.53,13.411,10.308,13.0023,2017-12-14
3736,Kepler-954 b,731.0,5.99 Earths,12.943,2016,,,,,,,,,,,,,,,,,,
3737,Kepler-955 b,2078.0,9.96 Earths,14.627,2016,K2-17,17.968216,,0.192,,,,,,0.0,4151.0,0.63,,,13.411,10.308,13.0023,2015-12-05
3738,Kepler-956 b,2058.0,9.27 Earths,13.289,2016,,,,,,,,,,,,,,,,,,
3739,Kepler-957 b,2443.0,25.9 Earths,15.691,2016,K2-17,17.969079,,0.17,,,,,,0.0,4382.0,0.6,-0.35,4.71,13.411,10.308,13.0023,2018-02-15
3740,Kepler-958 b,1523.0,4.9 Earths,13.73,2016,,,,,,,,,,,,,,,,,,
3741,Kepler-959 b,3272.0,17.6 Earths,12.466,2016,K2-17,17.969029,0.117,0.181,,,0.18,10.5,,0.0,4118.41,0.63,,,13.411,10.308,13.0023,2017-10-26
3742,Kepler-95 b,1472.0,13 Earths,12.304,2014,,,,,,,,,,,,,,,,,,
3743,Kepler-960 b,972.0,5.86 Earths,13.841,2016,K2-17,17.96832,,0.159,,,,,,0.0,,0.56,,,13.411,10.308,13.0023,2019-09-05
3744,Kepler-961 b,1980.0,7.04 Earths,14.043,2016,,,,,,,,,,,,,,,,,,
3745,Kepler-962 b,1432.0,4.54 Earths,13.558,2016,K2-17,17.9654,0.1088,0.136,,,,4.91,,0.0,4102.0,0.48,,4.8,13.411,10.308,13.0023,2016-07-18
3746,Kepler-963 b,2564.0,7.56 Earths,14.912,2016,,,,,,,,,,,,,,,,,,
3747,Kepler-964 b,1559.0,5.14 Earths,13.903,2016,K2-17,17.96753,,0.199,,,,,487.0,0.0,4320.0,0.66,0.15,,13.411,10.308,13.0023,2015-12-05
3748,Kepler-965 b,2016.0,11.4 Earths,13.333,2016,,,,,,,,,,,,,,,,,,
3749,Kepler-966 b,2522.0,16 Earths,14.444,2016,K2-17,17.969079,,0.174,,,,,,0.0,4382.0,0.6,-0.35,4.71,13.411,10.308,13.0023,2018-02-15
3750,Kepler-967 b,1628.0,6.12 Earths,14.451,2016,,,,,,,,,,,,,,,,,,
3751,Kepler-967 c,1628.0,12.9 Earths,14.451,2016,K2-17,17.9654,,0.136,,,,,,0.0,4102.0,0.48,,4.8,13.411,10.308,13.0023,2016-07-18
3752,Kepler-968 b,1018.0,4.66 Earths,14.25,2016,,,,,,,,,,,,,,,,,,
3753,Kepler-968 c,1018.0,3.5 Earths,14.25,2016,K2-170,7.5767206,,0.134,,,,,,0.0,5749.0,0.98,,,12.668,11.075,12.4959,2015-12-05
3754,Kepler-969 b,1341.0,4.94 Earths,13.722,2016,,,,,,,,,,,,,,,,,,
3755,Kepler-969 c,1341.0,0.937 Earths,13.722,2016,K2-170,7.5734,,0.145,,,,,,0.0,,1.08,,,12.668,11.075,12.4959,2019-09-05
3756,Kepler-96 b,402.0,8.46 Earths,10.297,2014,,,,,,,,,,,,,,,,,,
3757,Kepler-970 b,1142.0,8.1 Earths,14.806,2016,K2-170,7.576544,,0.13,,,,,,0.0,5748.0,0.98,-0.11,4.34,12.668,11.075,12.4959,2018-02-15
3758,Kepler-971 b,1125.0,5.18 Earths,13.218,2016,,,,,,,,,,,,,,,,,,
3759,Kepler-972 b,4254.0,19.5 Earths,14.892,2016,K2-170,12.400731,,0.171,,,,,,0.0,5749.0,0.98,,,12.668,11.075,12.4959,2015-12-05
3760,Kepler-973 b,969.0,4.5 Earths,13.234,2016,,,,,,,,,,,,,,,,,,
3761,Kepler-974 b,395.0,3.09 Earths,14.413,2016,K2-170,12.400047,,0.16,,,,,,0.0,5748.0,0.98,-0.11,4.34,12.668,11.075,12.4959,2018-02-15
3762,Kepler-975 b,1318.0,2.79 Earths,14.452,2016,,,,,,,,,,,,,,,,,,
3763,Kepler-976 b,3327.0,14.9 Earths,15.803,2016,K2-170,12.3988,,0.179,,,,,,0.0,,1.08,,,12.668,11.075,12.4959,2019-09-05
3764,Kepler-977 b,2166.0,7.37 Earths,14.823,2016,,,,,,,,,,,,,,,,,,
3765,Kepler-978 b,2035.0,9.22 Earths,13.374,2016,K2-171,5.628466,,0.24,,,,,,0.0,5250.0,1.72,-0.09,3.95,12.745,10.529,12.4386,2018-02-15
3766,Kepler-979 b,1977.0,7.85 Earths,14.625,2016,,,,,,,,,,,,,,,,,,
3767,Kepler-97 b,1323.0,3.51 Earths,12.813,2014,K2-171,5.6315915,,0.11,,,,,,0.0,5032.0,0.77,,,12.745,10.529,12.4386,2015-12-05
3768,Kepler-97 c,1323.0,1.08 Jupiters,12.813,2014,,,,,,,,,,,,,,,,,,
3769,Kepler-980 b,2623.0,7.61 Earths,14.112,2016,K2-171,5.6228,,0.331,,,,,,0.0,,2.38,,,12.745,10.529,12.4386,2019-09-05
3770,Kepler-981 b,2978.0,5.95 Earths,14.704,2016,,,,,,,,,,,,,,,,,,
3771,Kepler-982 b,2290.0,5.69 Earths,12.987,2016,K2-172,14.316941,,0.15,,,,,,0.0,5569.0,0.87,-0.06,4.61,12.5,10.661,12.2809,2018-02-15
3772,Kepler-983 b,2137.0,6.17 Earths,13.986,2016,,,,,,,,,,,,,,,,,,
3773,Kepler-984 b,1504.0,5.14 Earths,13.468,2016,K2-172,14.3181,,0.151,,,,,,0.0,,0.82,,,12.5,10.661,12.2809,2019-09-05
3774,Kepler-985 b,2417.0,9.17 Earths,14.717,2016,,,,,,,,,,,,,,,,,,
3775,Kepler-986 b,1837.0,6.17 Earths,13.642,2016,K2-172,14.317001,,0.161,,,,,,0.0,5449.0,0.86,,,12.5,10.661,12.2809,2015-12-05
3776,Kepler-987 b,3053.0,10.7 Earths,14.979,2016,,,,,,,,,,,,,,,,,,
3777,Kepler-988 b,809.0,4.94 Earths,15.213,2016,K2-172,29.62682,,0.29,,,,,,0.0,5569.0,0.87,-0.06,4.61,12.5,10.661,12.2809,2018-02-15
3778,Kepler-989 b,1579.0,5.52 Earths,14.408,2016,,,,,,,,,,,,,,,,,,
3779,Kepler-98 b,1154.0,3.55 Earths,12.869,2014,K2-172,29.626,,,,,,,,0.0,5547.0,0.86,,4.56,12.5,10.661,12.2809,2016-06-09
3780,Kepler-981 b,2978.0,5.95 Earths,14.704,2016,,,,,,,,,,,,,,,,,,
3781,Kepler-982 b,2290.0,5.69 Earths,12.987,2016,K2-172,29.6245,,0.269,,,,,,0.0,,0.82,,,12.5,10.661,12.2809,2019-09-05
3782,Kepler-983 b,2137.0,6.17 Earths,13.986,2016,,,,,,,,,,,,,,,,,,
3783,Kepler-984 b,1504.0,5.14 Earths,13.468,2016,K2-172,29.626402,,0.304,,,,,,0.0,5449.0,0.86,,,12.5,10.661,12.2809,2015-12-05
3784,Kepler-985 b,2417.0,9.17 Earths,14.717,2016,,,,,,,,,,,,,,,,,,
3785,Kepler-986 b,1837.0,6.17 Earths,13.642,2016,K2-173,5.86639571,,,,,,,,0.0,5573.35,1.0,-0.533,4.43,12.523,10.299,12.1848,2016-12-21
3786,Kepler-987 b,3053.0,10.7 Earths,14.979,2016,,,,,,,,,,,,,,,,,,
3787,Kepler-988 b,809.0,4.94 Earths,15.213,2016,K2-173,5.868699,,0.14,,,,,,0.0,5580.0,0.84,-0.25,4.52,12.523,10.299,12.1848,2018-02-15
3788,Kepler-989 b,1579.0,5.52 Earths,14.408,2016,,,,,,,,,,,,,,,,,,
3789,Kepler-98 b,1154.0,3.55 Earths,12.869,2014,K2-174,19.562743,,0.22,,,,,,0.0,4500.0,0.64,-0.24,4.62,12.456,9.496,12.0082,2018-02-15
3790,Kepler-981 b,2978.0,5.95 Earths,14.704,2016,,,,,,,,,,,,,,,,,,
3791,Kepler-982 b,2290.0,5.69 Earths,12.987,2016,K2-174,19.562743,,0.222,,,,,,0.0,4500.0,0.64,-0.24,4.62,12.456,9.496,12.0082,2018-02-15
3792,Kepler-983 b,2137.0,6.17 Earths,13.986,2016,,,,,,,,,,,,,,,,,,
3793,Kepler-984 b,1504.0,5.14 Earths,13.468,2016,K2-174,19.56325,,0.231,,,,,,0.0,4246.81,0.76,-0.029,4.5,12.456,9.496,12.0082,2017-12-14
3794,Kepler-985 b,2417.0,9.17 Earths,14.717,2016,,,,,,,,,,,,,,,,,,
3795,Kepler-986 b,1837.0,6.17 Earths,13.642,2016,K2-174,19.564,,0.231,,,,,,0.0,4581.0,0.67,,4.64,12.456,9.496,12.0082,2016-07-18
3796,Kepler-987 b,3053.0,10.7 Earths,14.979,2016,,,,,,,,,,,,,,,,,,
3797,Kepler-988 b,809.0,4.94 Earths,15.213,2016,K2-174,19.56236,,0.248,,,,,,0.0,,0.67,,,12.456,9.496,12.0082,2019-09-05
3798,Kepler-989 b,1579.0,5.52 Earths,14.408,2016,,,,,,,,,,,,,,,,,,
3799,Kepler-98 b,1154.0,3.55 Earths,12.869,2014,K2-174,19.5661401,,,,,,,,0.0,4246.81,0.76,-0.029,4.5,12.456,9.496,12.0082,2016-12-21
3800,KIC 5095269 b,4014.0,7.693 Jupiters,13.439,2017,,,,,,,,,,,,,,,,,,
3801,KIC 5437945 b,4314.0,33.6 Earths,13.751,2015,K2-175,9.525988,,0.18,,,,,,0.0,5909.0,1.42,0.05,4.11,10.836,9.195,10.6251,2018-02-15
3802,KIC 5951458 b,2475.0,35.4 Earths,12.688,2015,,,,,,,,,,,,,,,,,,
3803,KIC 7917485 b,4695.0,11.8 Jupiters,13.2,2016,K2-176,5.32944,,0.138,,,,,,0.0,,0.91,,,12.909,10.726,12.6504,2019-09-05
3804,KIC 8540376 b,3609.0,15.8 Earths,14.217,2015,,,,,,,,,,,,,,,,,,
3805,KIC 8540376 c,3609.0,6.35 Earths,14.217,2015,K2-176,5.329439,,0.13,,,,,,0.0,5428.0,0.86,0.15,4.63,12.909,10.726,12.6504,2018-02-15
3806,KIC 9663113 b,5450.0,19.2 Earths,13.907,2015,,,,,,,,,,,,,,,,,,
3807,KMT-2016-BLG-0212L b,20551.0,18 Jupiters,,2018,K2-177,14.155185,,0.19,,,,,,0.0,6063.0,1.21,0.41,4.38,12.681,10.593,12.422,2018-02-15
3808,KMT-2016-BLG-1107L b,21696.0,3.283 Jupiters,,2019,,,,,,,,,,,,,,,,,,
3809,KMT-2016-BLG-1397L b,21529.0,7 Jupiters,,2018,K2-178,8.747818,,0.32,,,,,,0.0,5525.0,0.89,0.09,4.55,12.382,10.292,12.1562,2018-02-15
3810,KMT-2016-BLG-1820L b,20420.0,4.57 Jupiters,,2018,,,,,,,,,,,,,,,,,,
3811,KMT-2016-BLG-1836L b,23160.0,2.2 Jupiters,,2019,K2-178,8.74809,,0.342,,,,,,0.0,,0.94,,,12.382,10.292,12.1562,2019-09-05
3812,KMT-2016-BLG-2142L b,22867.0,15.49 Jupiters,,2018,,,,,,,,,,,,,,,,,,
3813,KMT-2017-BLG-0165L b,14777.0,34 Earths,,2018,K2-179,5.172191,,0.22,,,,,,0.0,5015.0,0.77,0.03,4.63,12.939,10.555,12.691,2018-02-15
3814,KMT-2017-BLG-1038L b,19572.0,2 Jupiters,,2019,,,,,,,,,,,,,,,,,,
3815,KMT-2017-BLG-1146L b,21203.0,0.71 Jupiters,,2019,K2-179,5.17110937,,,,,,,,0.0,5071.98,0.71,0.199,4.66,12.939,10.555,12.691,2016-12-21
3816,KMT-2018-BLG-0029L b,11026.0,7.59 Earths,,2020,,,,,,,,,,,,,,,,,,
3817,KMT-2018-BLG-1292L b,11287.0,4.42 Jupiters,,2020,K2-179,5.17222,,0.189,,,,,,0.0,,0.64,,,12.939,10.555,12.691,2019-09-05
3818,KMT-2018-BLG-1990L b,3154.0,0.348 Jupiters,,2019,,,,,,,,,,,,,,,,,,
3819,KMT-2019-BLG-1339L b,19963.0,1.25 Jupiters,,2020,K2-18,32.94488,,0.2,,,,,272.0,0.0,3503.0,0.39,0.09,,13.477,8.899,12.4154,2015-12-05
3820,KMT-2019-BLG-1953L b,22964.0,0.64 Jupiters,,2020,,,,,,,,,,,,,,,,,,
3821,KOI-1257 b,2936.0,1.45 Jupiters,14.867,2014,K2-18,32.940045,0.1591,0.233,8.63,0.02715,,1.0,255.0,0.0,3457.0,0.44,,,13.477,8.899,12.4154,2020-04-02
3822,KOI-12 b,1318.0,1.1 Jupiters,11.253,2015,,,,,,,,,,,,,,,,,,
3823,KOI-13 b,1354.0,9.28 Jupiters,9.958,2011,K2-18,32.93963,0.143,0.212,7.96,0.02504,0.43,,235.0,0.0,3457.0,0.41,,,13.477,8.899,12.4154,2017-12-21
3824,KOI-142 b,1106.0,9.5 Earths,13.11,2013,,,,,,,,,,,,,,,,,,
3825,KOI-142 c,1106.0,0.674 Jupiters,13.11,2013,K2-18,32.939614,0.1429,0.203,,,0.0,1.05,,0.0,3457.0,0.41,0.123,,13.477,8.899,12.4154,2016-11-03
3826,KOI-1599.01,3813.0,4.6 Earths,14.854,2019,,,,,,,,,,,,,,,,,,
3827,KOI-1599.02,3813.0,9 Earths,14.854,2019,K2-18,32.9418,,0.203,,,,,,0.0,3496.0,0.4,,4.86,13.477,8.899,12.4154,2016-07-18
3828,KOI-1783.01,2896.0,0.22339 Jupiters,13.906,2020,,,,,,,,,,,,,,,,,,
3829,KOI-1783.02,2896.0,15 Earths,13.906,2020,K2-18,32.94171,,0.12,,,,,,0.0,,0.25,,,13.477,8.899,12.4154,2019-09-05
3830,KOI-217 b,2610.0,Unknown,15.101,2010,,,,,,,,,,,,,,,,,,
3831,KOI-3680 b,3088.0,1.93 Jupiters,14.77,2018,K2-18,32.9418,0.1506,0.203,,,,0.95,,0.0,3496.0,0.4,,4.86,13.477,8.899,12.4154,2016-07-18
3832,KOI-55 b,3849.0,0.44 Earths,14.87,2011,,,,,,,,,,,,,,,,,,
3833,KOI-55 c,3849.0,0.655 Earths,14.87,2011,K2-18,32.92801934,,,,,,,,0.0,3464.0,0.44,,4.79,13.477,8.899,12.4154,2016-12-21
3834,KOI-94 b,1578.0,10.5 Earths,12.188,2013,,,,,,,,,,,,,,,,,,
3835,KOI-94 c,1578.0,15.6 Earths,12.188,2013,K2-18,32.94488,0.1491,0.2,,,,,272.0,0.0,3503.0,0.39,0.09,,13.477,8.899,12.4154,2015-07-16
3836,KOI-94 d,1578.0,0.334 Jupiters,12.188,2013,,,,,,,,,,,,,,,,,,
3837,KOI-94 e,1578.0,35 Earths,12.188,2013,K2-18,32.947328,,0.194,,,,,,0.0,3440.0,0.36,,,13.477,8.899,12.4154,2015-12-05
3838,KPS-1 b,863.0,1.09 Jupiters,13.033,2018,,,,,,,,,,,,,,,,,,
3839,L 168-9 b,82.0,4.6 Earths,11.014,2020,K2-180,8.865932,,0.22,,,,,,0.0,5263.0,0.68,-0.59,4.7,12.557,10.677,12.4039,2018-02-15
3840,L 98-59 b,35.0,1.01 Earths,11.685,2019,,,,,,,,,,,,,,,,,,
3841,L 98-59 c,35.0,2.42 Earths,11.685,2019,K2-180,8.866,,,,,,,,0.0,5368.0,0.7,,4.72,12.557,10.677,12.4039,2016-07-18
3842,L 98-59 d,35.0,2.31 Earths,11.685,2019,,,,,,,,,,,,,,,,,,
3843,LHS 1140 b,49.0,6.98 Earths,14.18,2017,K2-180,8.867209,0.0753,0.206,,,,,731.0,0.0,5358.0,0.72,-0.54,4.58,12.557,10.677,12.4039,2018-10-26
3844,LHS 1140 c,49.0,1.81 Earths,14.18,2018,,,,,,,,,,,,,,,,,,
3845,LHS 1815 b,97.0,8.7 Earths,12.15,2020,K2-180,8.865932,,0.215,,,,,,0.0,5263.0,0.68,-0.59,4.7,12.557,10.677,12.4039,2018-02-15
3846,LHS 3844 b,49.0,2.25 Earths,15.26,2019,,,,,,,,,,,,,,,,,,
3847,LkCa 15 b,518.0,Unknown,12.025,2015,K2-180,8.867259,,0.39,,,,,,0.0,,0.65,,,12.557,10.677,12.4039,2017-12-14
3848,LkCa 15 c,518.0,Unknown,12.025,2015,,,,,,,,,,,,,,,,,,
3849,LP 791-18 b,86.0,1.46 Earths,16.9,2019,K2-180,8.86638,,0.224,,,,,,0.0,,0.69,,,12.557,10.677,12.4039,2019-09-05
3850,LP 791-18 c,86.0,5.95 Earths,16.9,2019,,,,,,,,,,,,,,,,,,
3851,LSPM J2116+0234 b,58.0,13.3 Earths,10.86,2019,K2-181,6.89442,,0.283,,,,,,0.0,,1.07,,,12.669,11.026,12.5618,2019-09-05
3852,LTT 1445 A b,22.0,2.2 Earths,11.22,2019,,,,,,,,,,,,,,,,,,
3853,LTT 3780 b,72.0,2.62 Earths,13.07,2020,K2-181,6.894252,,0.241,,,,,,0.0,5609.0,1.0,0.42,4.46,12.669,11.026,12.5618,2018-02-15
3854,LTT 3780 c,72.0,8.6 Earths,13.07,2020,,,,,,,,,,,,,,,,,,
3855,LTT 9779 b,263.0,29.32 Earths,9.758,2020,K2-181,6.894252,,0.24,,,,,,0.0,5609.0,1.0,0.42,4.46,12.669,11.026,12.5618,2018-02-15
3856,Lupus-TR-3 b,6524.0,0.81 Jupiters,18.765,2007,,,,,,,,,,,,,,,,,,
3857,MASCARA-1 b,616.0,3.7 Jupiters,8.273,2017,K2-181,6.893,,,,,,,,0.0,5573.0,1.06,,4.38,12.669,11.026,12.5618,2016-07-18
3858,MASCARA-4 b,560.0,3.1 Jupiters,8.19,2020,,,,,,,,,,,,,,,,,,
3859,MOA-2007-BLG-192L b,3262.0,3.3 Earths,,2008,K2-181,6.89424037,,,,,,,,0.0,5573.0,1.06,,4.38,12.669,11.026,12.5618,2016-12-21
3860,MOA-2007-BLG-400L b,18920.0,0.83 Jupiters,,2008,,,,,,,,,,,,,,,,,,
3861,MOA-2008-BLG-310L b,25117.0,23.4 Earths,,2009,K2-181,6.894287,,0.25,,,,,,0.0,,1.11,,,12.669,11.026,12.5618,2017-12-14
3862,MOA-2008-BLG-379L b,10765.0,4.1 Jupiters,,2013,,,,,,,,,,,,,,,,,,
3863,MOA-2009-BLG-266L b,9916.0,10.4 Earths,,2011,K2-182,4.736893,,0.255,,,,,,0.0,,0.82,,,11.833,9.913,11.7202,2019-09-05
3864,MOA-2009-BLG-319L b,19898.0,0.16 Jupiters,,2010,,,,,,,,,,,,,,,,,,
3865,MOA-2009-BLG-387L b,18561.0,2.6 Jupiters,,2010,K2-182,4.737,,,,,,,,0.0,5180.6,0.79,0.155,4.59,11.833,9.913,11.7202,2016-07-18
3866,MOA-2010-BLG-073L b,9134.0,11 Jupiters,,2012,,,,,,,,,,,,,,,,,,
3867,MOA-2010-BLG-117L b,11417.0,0.54 Jupiters,,2018,K2-182,4.736884,,0.247,,,,,,0.0,5159.0,0.79,-0.01,4.59,11.833,9.913,11.7202,2018-02-15
3868,MOA-2010-BLG-328L b,2642.0,9.2 Earths,,2013,,,,,,,,,,,,,,,,,,
3869,MOA-2010-BLG-353L b,20975.0,0.27 Jupiters,,2015,K2-182,4.73730765,,,,,,,,0.0,5180.6,0.79,0.155,4.59,11.833,9.913,11.7202,2016-12-21
3870,MOA-2010-BLG-477L b,7503.0,1.5 Jupiters,,2012,,,,,,,,,,,,,,,,,,
3871,MOA-2011-BLG-028L b,24074.0,30 Earths,,2016,K2-182,4.736884,,0.25,,,,,,0.0,5159.0,0.79,-0.01,4.59,11.833,9.913,11.7202,2018-02-15
3872,MOA-2011-BLG-262L b,22834.0,17 Earths,,2014,,,,,,,,,,,,,,,,,,
3873,MOA-2011-BLG-291L b,14353.0,18 Earths,,2018,K2-182,4.736834,,0.26,,,,,,0.0,,0.82,,,11.833,9.913,11.7202,2017-12-14
3874,MOA-2011-BLG-293L b,25183.0,4.8 Jupiters,,2012,,,,,,,,,,,,,,,,,,
3875,MOA-2011-BLG-322L b,24661.0,11.6 Jupiters,,2013,K2-183,0.469269,,0.23,,,,,,0.0,5482.0,0.87,0.09,4.6,12.867,11.021,12.6702,2018-02-15
3876,MOA-2012-BLG-006L b,17289.0,8.4 Jupiters,,2017,,,,,,,,,,,,,,,,,,
3877,MOA-2012-BLG-505L b,23519.0,6.7 Earths,,2017,K2-183,0.469287,,0.13,,,,,,0.0,,0.98,,,12.867,11.021,12.6702,2019-09-05
3878,MOA-2013-BLG-605L b,,3.2 Earths,,2016,,,,,,,,,,,,,,,,,,
3879,MOA-2015-BLG-337L b,23160.0,33.7 Earths,,2018,K2-183,10.79274,,0.308,,,,,,0.0,,0.98,,,12.867,11.021,12.6702,2019-09-05
3880,MOA-2016-BLG-227L b,21203.0,2.8 Jupiters,,2017,,,,,,,,,,,,,,,,,,
3881,MOA-2016-BLG-319L b,22182.0,0.62 Jupiters,,2018,K2-183,10.792613,,0.24,,,,,,0.0,,0.92,,,12.867,11.021,12.6702,2017-12-14
3882,MOA-bin-1L b,16636.0,3.7 Jupiters,,2012,,,,,,,,,,,,,,,,,,
3883,MOA-bin-29 b,23225.0,0.6 Jupiters,,2019,K2-183,10.793471,,0.22,,,,,,0.0,5482.0,0.87,0.09,4.6,12.867,11.021,12.6702,2018-02-15
3884,Mu Leonis b,106.0,2.4 Jupiters,3.88,2014,,,,,,,,,,,,,,,,,,
3885,MXB 1658-298 b,,23.7 Jupiters,,2017,K2-183,10.793471,,0.224,,,,,,0.0,5482.0,0.87,0.09,4.6,12.867,11.021,12.6702,2018-02-15
3886,NGC 2682 Sand 364 b,2730.0,6.69 Jupiters,9.8,2014,,,,,,,,,,,,,,,,,,
